subject,train_epochs,retraining_epochs,retraining_samples,retraining_method,train_loss,val_loss,train_accuracy,val_accuracy,test_accuracy,pre_retraining_train_accuracy,pre_retraining_test_accuracy,new_train_loss,new_val_loss,new_train_accuracy,new_val_accuracy,new_test_accuracy,r_train_loss,r_val_loss,r_train_accuracy,r_val_accuracy,r_test_accuracy
11, 42, 26, 83Perc, all, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4897652864456177, 0.4831932783126831, 0.43799301981925964, 0.33175304532051086, 0.9525356888771057, 0.9897273778915405, 0.6585677862167358, 0.3579314351081848, 0.26829805970191956, 0.9566630125045776, 0.9905175566673279, 0.6664230823516846
11, 42, 30, 83Perc, first, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4897652864456177, 0.4831932783126831, 0.43799301981925964, 0.33175304532051086, 0.9525356888771057, 0.9897273778915405, 0.6585677862167358, 0.3422880172729492, 0.2715548574924469, 0.959692656993866, 0.9861714839935303, 0.663500189781189
11, 42, 36, 83Perc, last, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4897652864456177, 0.4831932783126831, 0.43799301981925964, 0.33175304532051086, 0.9525356888771057, 0.9897273778915405, 0.6585677862167358, 0.3357556462287903, 0.2685913145542145, 0.9594292044639587, 0.9845910668373108, 0.6611253023147583
11, 42, 20, 83Perc, first_last, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4897652864456177, 0.4831932783126831, 0.43799301981925964, 0.33175304532051086, 0.9525356888771057, 0.9897273778915405, 0.6585677862167358, 0.3548196256160736, 0.2714446485042572, 0.9559605121612549, 0.9849861860275269, 0.6563755869865417
11, 42, 11, 83Perc, new, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4897652864456177, 0.4831932783126831, 0.43799301981925964, 0.33175304532051086, 0.9525356888771057, 0.9897273778915405, 0.6585677862167358, 2.844780206680298, 2.8485167026519775, 0.1079692617058754, 0.09600948542356491, 0.08494701981544495
11, 42, 31, 60Perc, all, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.481122761964798, 0.4973444640636444, 0.47767552733421326, 0.35438066720962524, 0.9498682022094727, 0.9876482486724854, 0.6443474888801575, 0.33827880024909973, 0.2558474540710449, 0.9662310481071472, 0.9925889372825623, 0.6592375040054321
11, 42, 28, 60Perc, first, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.481122761964798, 0.4973444640636444, 0.47767552733421326, 0.35438066720962524, 0.9498682022094727, 0.9876482486724854, 0.6443474888801575, 0.3684391975402832, 0.2677275836467743, 0.9587634801864624, 0.9911067485809326, 0.6526934504508972
11, 42, 29, 60Perc, last, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.481122761964798, 0.4973444640636444, 0.47767552733421326, 0.35438066720962524, 0.9498682022094727, 0.9876482486724854, 0.6443474888801575, 0.35451704263687134, 0.26525723934173584, 0.9600263833999634, 0.9911067485809326, 0.6507018208503723
11, 42, 32, 60Perc, first_last, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.481122761964798, 0.4973444640636444, 0.47767552733421326, 0.35438066720962524, 0.9498682022094727, 0.9876482486724854, 0.6443474888801575, 0.31809836626052856, 0.24686889350414276, 0.9701296091079712, 0.9955533742904663, 0.6659711599349976
11, 42, 11, 60Perc, new, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.481122761964798, 0.4973444640636444, 0.47767552733421326, 0.35438066720962524, 0.9498682022094727, 0.9876482486724854, 0.6443474888801575, 2.8591458797454834, 2.8604941368103027, 0.10701735317707062, 0.1037549376487732, 0.09559939056634903
11, 42, 25, 30Perc, all, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4462040960788727, 0.5048604607582092, 0.3666389286518097, 0.33129236102104187, 0.9766827821731567, 0.9841740727424622, 0.5762925148010254, 0.23894275724887848, 0.1959684044122696, 0.9827320575714111, 0.997032642364502, 0.6440973281860352
11, 42, 19, 30Perc, first, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4462040960788727, 0.5048604607582092, 0.3666389286518097, 0.33129236102104187, 0.9766827821731567, 0.9841740727424622, 0.5762925148010254, 0.2519489526748657, 0.2111702263355255, 0.9800924062728882, 0.9950544238090515, 0.6185133457183838
11, 42, 25, 30Perc, last, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4462040960788727, 0.5048604607582092, 0.3666389286518097, 0.33129236102104187, 0.9766827821731567, 0.9841740727424622, 0.5762925148010254, 0.24266992509365082, 0.1991756707429886, 0.9824020862579346, 0.9980217814445496, 0.6215602159500122
11, 42, 22, 30Perc, first_last, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4462040960788727, 0.5048604607582092, 0.3666389286518097, 0.33129236102104187, 0.9766827821731567, 0.9841740727424622, 0.5762925148010254, 0.24957650899887085, 0.2081725150346756, 0.9795424342155457, 0.9940652847290039, 0.6287178993225098
11, 42, 11, 30Perc, new, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.4462040960788727, 0.5048604607582092, 0.3666389286518097, 0.33129236102104187, 0.9766827821731567, 0.9841740727424622, 0.5762925148010254, 2.908175230026245, 2.9013752937316895, 0.10569731891155243, 0.11374876648187637, 0.10112685710191727
11, 42, 35, 16Perc, all, 2.0997965335845947, 1.9793580770492554, 0.3762839138507843, 0.41677138209342957, 0.4018363952636719, 0.49601709842681885, 0.4861311614513397, 0.5095646977424622, 0.455208420753479, 0.9751726984977722, 0.9922330379486084, 0.5155853629112244, 0.33445900678634644, 0.27764639258384705, 0.9745250344276428, 0.9941747784614563, 0.5861194729804993
