subject,train_epochs,retraining_epochs,retraining_samples,retraining_method,train_loss,val_loss,train_accuracy,val_accuracy,test_accuracy,pre_retraining_train_accuracy,pre_retraining_test_accuracy,new_train_loss,new_val_loss,new_train_accuracy,new_val_accuracy,new_test_accuracy,r_train_loss,r_val_loss,r_train_accuracy,r_val_accuracy,r_test_accuracy
1, 33, 45, 83Perc, all, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.8396055698394775, 0.4941319227218628, 0.12309447675943375, 0.36716049909591675, 0.9880867004394531, 0.9065862894058228, 0.5522055625915527, 0.09291651844978333, 0.15676508843898773, 0.993158221244812, 0.9715884923934937, 0.5651558041572571
1, 33, 38, 83Perc, first, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.8396055698394775, 0.4941319227218628, 0.12309447675943375, 0.36716049909591675, 0.9880867004394531, 0.9065862894058228, 0.5522055625915527, 0.09870405495166779, 0.1743689924478531, 0.9922013282775879, 0.961687445640564, 0.5580736398696899
1, 33, 34, 83Perc, last, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.8396055698394775, 0.4941319227218628, 0.12309447675943375, 0.36716049909591675, 0.9880867004394531, 0.9065862894058228, 0.5522055625915527, 0.0986943244934082, 0.20156604051589966, 0.9930146932601929, 0.9556607604026794, 0.5554431676864624
1, 33, 21, 83Perc, first_last, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.8396055698394775, 0.4941319227218628, 0.12309447675943375, 0.36716049909591675, 0.9880867004394531, 0.9065862894058228, 0.5522055625915527, 0.1248672679066658, 0.2062254250049591, 0.9917707443237305, 0.9599655866622925, 0.5572642683982849
1, 33, 11, 83Perc, new, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.8396055698394775, 0.4941319227218628, 0.12309447675943375, 0.36716049909591675, 0.9880867004394531, 0.9065862894058228, 0.5522055625915527, 2.535797595977783, 2.5338919162750244, 0.09913401305675507, 0.10116229206323624, 0.08640226721763611
1, 33, 40, 60Perc, all, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.7497422695159912, 0.6464003324508667, 0.07981593161821365, 0.26202237606048584, 0.9994573593139648, 0.9348887801170349, 0.5006675720214844, 0.10061869770288467, 0.22486838698387146, 0.9918606281280518, 0.9500814080238342, 0.5613638758659363
1, 33, 25, 60Perc, first, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.7497422695159912, 0.6464003324508667, 0.07981593161821365, 0.26202237606048584, 0.9994573593139648, 0.9348887801170349, 0.5006675720214844, 0.114197738468647, 0.23484346270561218, 0.9942722916603088, 0.9484536051750183, 0.5861148238182068
1, 33, 42, 60Perc, last, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.7497422695159912, 0.6464003324508667, 0.07981593161821365, 0.26202237606048584, 0.9994573593139648, 0.9348887801170349, 0.5006675720214844, 0.0877017080783844, 0.22824017703533173, 0.9946942925453186, 0.9451980590820312, 0.5783095359802246
1, 33, 34, 60Perc, first_last, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.7497422695159912, 0.6464003324508667, 0.07981593161821365, 0.26202237606048584, 0.9994573593139648, 0.9348887801170349, 0.5006675720214844, 0.09275869280099869, 0.2097361832857132, 0.9955384135246277, 0.9495387673377991, 0.565574586391449
1, 33, 11, 60Perc, new, 0.7934414148330688, 1.1827237606048584, 0.7687520384788513, 0.6567479968070984, 0.5314307808876038, 0.7497422695159912, 0.6464003324508667, 0.07981593161821365, 0.26202237606048584, 0.9994573593139648, 0.9348887801170349, 0.5006675720214844, 2.543309211730957, 2.5369021892547607, 0.10315929353237152, 0.10689093917608261, 0.09150662273168564
